property_id,suburb,rooms,type,price,method,seller_g,date
463,Armadale,4,h,2760000.0,S,Marshall,2016-06-27
464,Armadale,4,h,,S,Jellis,2016-11-27
465,Armadale,2,u,690000.0,VB,Jellis,2016-11-27
466,Armadale,4,h,3625000.0,S,Jellis,2016-11-27
467,Armadale,4,h,4200000.0,VB,Kay,2016-11-27
468,Armadale,3,t,1101000.0,S,Jellis,2016-11-27
469,Armadale,3,h,3512500.0,S,Marshall,2016-11-27
470,Armadale,2,u,,S,hockingstuart,2016-11-27
471,Armadale,2,u,,SN,Kay,2016-11-27
472,Armadale,4,h,2000000.0,PI,Marshall,2016-05-28
473,Armadale,3,h,,S,Kay,2016-05-28
474,Armadale,3,u,869000.0,S,Jellis,2016-05-28
475,Armadale,2,u,577000.0,S,Jellis,2016-08-28
476,Armadale,3,h,,SP,Marshall,2016-08-28
477,Armadale,2,u,,S,hockingstuart,2016-08-28
478,Armadale,3,h,2865000.0,S,Marshall,2016-08-28
479,Armadale,5,h,2810000.0,S,Marshall,2016-08-28
480,Armadale,2,u,565000.0,S,Ray,2016-08-28
481,Armadale,1,u,567000.0,S,hockingstuart,2016-08-28
482,Armadale,2,u,546000.0,SP,hockingstuart,2016-07-30
483,Armadale,2,h,,SN,hockingstuart,2016-07-30
484,Armadale,2,u,471500.0,S,Ray,2016-07-30
485,Ascot Vale,3,h,,S,Jellis,2016-09-03
486,Ascot Vale,2,u,455000.0,S,Nelson,2016-09-03
487,Ascot Vale,3,h,940000.0,S,Nelson,2016-12-03
488,Ascot Vale,2,u,467000.0,SP,Brad,2016-12-03
489,Ascot Vale,3,h,,S,Brad,2016-12-03
490,Ascot Vale,3,h,895000.0,S,Nelson,2016-02-04
491,Ascot Vale,3,h,1380000.0,SP,Nelson,2017-03-04
492,Ascot Vale,2,u,490000.0,VB,Jellis,2017-03-04
493,Ascot Vale,4,h,1850000.0,S,Brad,2017-03-04
494,Ascot Vale,3,h,1284000.0,S,Woodards,2017-03-04
495,Ascot Vale,3,h,971000.0,SP,Nelson,2016-06-04
496,Ascot Vale,2,h,710000.0,PI,Nelson,2016-06-04
497,Ascot Vale,6,h,2425000.0,PI,Brad,2016-06-04
498,Ascot Vale,2,h,750000.0,SP,Maddison,2016-06-04
499,Ascot Vale,2,h,840000.0,S,Brad,2016-06-04
500,Ascot Vale,2,h,1053000.0,S,Nelson,2016-08-06
501,Ascot Vale,3,h,1377000.0,S,Nelson,2016-08-06
502,Ascot Vale,3,h,970000.0,S,Brad,2016-05-07
503,Ascot Vale,2,h,940000.0,S,Nelson,2016-05-07
504,Ascot Vale,2,h,751000.0,PI,Nelson,2016-05-07
505,Ascot Vale,2,h,950000.0,SP,Raine,2016-05-07
506,Ascot Vale,3,h,,S,Jellis,2016-05-07
507,Ascot Vale,2,u,685000.0,S,Brad,2016-11-07
508,Ascot Vale,4,h,,S,Brad,2016-10-08
509,Ascot Vale,3,h,1230000.0,S,Nelson,2016-10-08
510,Ascot Vale,2,h,636500.0,S,Jellis,2016-10-08
511,Ascot Vale,3,h,910000.0,S,Raine,2016-10-08
512,Ascot Vale,2,h,872500.0,PI,Jellis,2016-10-08
513,Ascot Vale,2,h,770000.0,PI,Nelson,2016-09-10
514,Ascot Vale,2,t,490000.0,PI,Alexkarbon,2016-09-10
515,Ascot Vale,3,h,960000.0,S,Walshe,2016-12-10
516,Ascot Vale,4,h,890000.0,SP,Raine,2016-12-10
517,Ascot Vale,2,h,965000.0,S,Nelson,2016-12-10
518,Ascot Vale,4,h,,S,Nelson,2016-12-10
519,Ascot Vale,4,h,1200000.0,PI,Nelson,2017-02-11
520,Ascot Vale,3,h,1440000.0,S,Nelson,2017-02-11
521,Ascot Vale,2,h,955000.0,S,Woodards,2017-03-11
522,Ascot Vale,2,u,450000.0,VB,Nelson,2016-11-12
523,Ascot Vale,3,h,801000.0,S,Jellis,2016-11-12
524,Ascot Vale,4,h,,S,Rendina,2016-11-12
525,Ascot Vale,3,h,770000.0,SP,Rendina,2016-11-12
526,Ascot Vale,3,h,1000000.0,PI,Brad,2016-11-12
527,Ascot Vale,3,h,1435000.0,S,Nelson,2016-11-12
528,Ascot Vale,1,u,390000.0,S,Alexkarbon,2016-11-12
529,Ascot Vale,3,h,1425000.0,PI,Jellis,2016-08-13
530,Ascot Vale,3,h,925000.0,S,Nelson,2016-08-13
531,Ascot Vale,4,h,1340000.0,S,Nelson,2016-05-14
532,Ascot Vale,3,h,955000.0,S,Brad,2016-05-14
533,Ascot Vale,2,h,1075000.0,PI,Jellis,2016-05-14
534,Ascot Vale,4,h,1100000.0,VB,Nelson,2016-10-15
535,Ascot Vale,3,h,1255000.0,S,Nelson,2016-10-15
536,Ascot Vale,4,h,1483000.0,S,Brad,2016-10-15
537,Ascot Vale,2,u,432000.0,S,Biggin,2016-10-15
538,Ascot Vale,4,h,1640000.0,S,Raine,2016-04-16
539,Ascot Vale,6,h,1430000.0,S,Nelson,2016-04-16
540,Ascot Vale,2,u,610000.0,SP,Brad,2016-04-16
541,Ascot Vale,3,h,940000.0,S,Nelson,2016-04-16
542,Ascot Vale,3,h,890000.0,SP,Brad,2016-07-16
543,Ascot Vale,4,h,1505000.0,SP,Brad,2016-07-16
544,Ascot Vale,3,h,1180000.0,SP,Brad,2016-09-17
545,Ascot Vale,4,h,1480000.0,S,Raine,2016-09-17
546,Ascot Vale,2,h,1150000.0,S,Brad,2017-03-18
547,Ascot Vale,3,h,1350000.0,S,Brad,2017-03-18
548,Ascot Vale,5,h,1905000.0,S,Nelson,2017-03-18
549,Ascot Vale,2,t,865000.0,SP,Nelson,2017-03-18
550,Ascot Vale,2,t,705000.0,S,Brad,2016-06-18
551,Ascot Vale,2,u,442000.0,S,Alexkarbon,2016-06-18
552,Ascot Vale,2,u,540000.0,S,Jellis,2016-11-19
553,Ascot Vale,3,h,1037500.0,S,Alexkarbon,2016-11-19
554,Ascot Vale,3,t,1050000.0,S,Jellis,2016-11-19
555,Ascot Vale,6,h,,S,Rendina,2016-11-19
556,Ascot Vale,2,u,440000.0,S,McDonald,2016-11-19
557,Ascot Vale,2,h,1010000.0,S,Brad,2016-11-19
558,Ascot Vale,4,h,1430000.0,S,Nelson,2016-05-22
559,Ascot Vale,2,u,570000.0,VB,Nelson,2016-05-22
560,Ascot Vale,2,u,690000.0,S,Brad,2016-05-22
561,Ascot Vale,4,h,,S,Raine,2016-05-22
562,Ascot Vale,4,h,1070000.0,S,Nelson,2016-08-22
563,Ascot Vale,3,h,1291000.0,S,Brad,2016-04-23
564,Ascot Vale,3,h,,S,Brad,2016-04-23
565,Ascot Vale,3,h,1130000.0,S,Nelson,2016-04-23
566,Ascot Vale,3,h,1135000.0,S,Brad,2016-09-24
567,Ascot Vale,4,h,950000.0,PI,Nelson,2016-09-24
568,Ascot Vale,3,u,790000.0,PI,Weda,2016-09-24
569,Ascot Vale,3,h,,SP,Alexkarbon,2017-02-25
570,Ascot Vale,2,u,390000.0,PI,Jellis,2017-02-25
571,Ascot Vale,4,h,1345000.0,S,Jellis,2017-02-25
572,Ascot Vale,1,u,296000.0,S,Woodards,2017-02-25
573,Ascot Vale,3,h,1381500.0,S,Barry,2017-02-25
574,Ascot Vale,3,h,940000.0,S,Jellis,2016-07-26
575,Ascot Vale,3,h,995000.0,S,Nelson,2016-07-26
576,Ascot Vale,3,h,1050000.0,SP,Frank,2016-07-26
577,Ascot Vale,3,h,786000.0,S,Brad,2016-07-26
578,Ascot Vale,2,h,705000.0,PI,Nelson,2016-06-27
579,Ascot Vale,3,h,660000.0,PI,Nelson,2016-06-27
580,Ascot Vale,2,h,760000.0,PI,Nelson,2016-06-27
581,Ascot Vale,3,u,487500.0,S,Hodges,2016-06-27
582,Ascot Vale,3,h,1125000.0,S,Nelson,2016-11-27
583,Ascot Vale,3,t,1000000.0,S,Nelson,2016-11-27
584,Ascot Vale,4,h,1110000.0,PI,Nelson,2016-11-27
585,Ascot Vale,4,h,1300000.0,PI,Jellis,2016-11-27
586,Ascot Vale,3,h,1060000.0,PI,Nelson,2016-11-27
587,Ascot Vale,3,h,1410000.0,PI,Nelson,2016-11-27
588,Ascot Vale,3,h,1305000.0,S,Barry,2016-05-28
589,Ascot Vale,3,h,932500.0,S,Nelson,2016-05-28
590,Ascot Vale,3,h,965000.0,S,Alexkarbon,2016-08-28
591,Ascot Vale,3,h,1215000.0,S,Stockdale,2016-08-28
592,Ascot Vale,2,u,545000.0,S,Nelson,2016-08-28
593,Ascot Vale,4,h,1800000.0,S,Brad,2016-08-28
594,Ascot Vale,3,t,840000.0,SP,Brad,2016-08-28
595,Ascot Vale,4,h,1705000.0,S,Jellis,2016-07-30
596,Ascot Vale,3,h,970000.0,S,Nelson,2016-07-30
597,Ascot Vale,2,h,925000.0,S,Barry,2016-07-30
598,Ashburton,4,h,2650000.0,S,Marshall,2016-09-03
599,Ashburton,2,h,1820000.0,S,Marshall,2016-09-03
600,Ashburton,3,h,1670000.0,S,Jellis,2016-12-03
601,Ashburton,3,t,955000.0,S,Buxton,2016-12-03
602,Ashburton,3,t,2050000.0,S,Fletchers,2016-12-03
603,Ashburton,3,h,,S,Buxton,2016-02-04
604,Ashburton,2,u,500000.0,VB,Fletchers,2017-03-04
605,Ashburton,2,h,1575000.0,S,Jellis,2017-03-04
606,Ashburton,4,h,1991000.0,S,Jellis,2017-03-04
607,Ashburton,3,h,1425000.0,S,Jellis,2016-06-04
608,Ashburton,3,h,1555000.0,S,Jellis,2016-06-04
609,Ashburton,2,h,1417000.0,S,Buxton,2016-06-04
610,Ashburton,4,h,,SP,Fletchers,2016-05-07
611,Ashburton,5,h,1850000.0,S,Fletchers,2016-05-07
612,Ashburton,2,h,,VB,Jellis,2016-11-07
613,Ashburton,3,h,780000.0,S,Tim,2016-10-08
614,Ashburton,4,h,1942000.0,S,Marshall,2016-10-08
615,Ashburton,3,h,1100000.0,PI,Marshall,2016-10-08
616,Ashburton,3,h,1337000.0,S,Buxton,2016-10-08
617,Ashburton,8,h,2950000.0,S,hockingstuart,2016-09-10
618,Ashburton,4,h,2215000.0,SP,Marshall,2016-09-10
619,Ashburton,4,h,1880000.0,S,Fletchers,2016-09-10
620,Ashburton,3,h,1518000.0,S,Jellis,2016-09-10
621,Ashburton,3,h,1710000.0,S,hockingstuart,2016-12-10
622,Ashburton,3,h,,SP,Marshall,2016-12-10
623,Ashburton,3,h,,S,Marshall,2016-12-10
624,Ashburton,3,h,1655000.0,S,Jellis,2016-12-10
625,Ashburton,3,t,1340000.0,S,Jellis,2016-06-12
626,Ashburton,3,h,1445000.0,S,Jellis,2016-11-12
627,Ashburton,3,h,1500000.0,S,Jellis,2016-11-12
628,Ashburton,4,h,,SN,Tim,2016-11-12
629,Ashburton,4,h,1550000.0,VB,Marshall,2016-11-12
630,Ashburton,2,h,1356000.0,S,Jellis,2016-05-14
631,Ashburton,3,h,1662000.0,S,Jellis,2016-05-14
632,Ashburton,2,h,,S,Marshall,2016-05-14
633,Ashburton,3,h,1665000.0,S,Jellis,2016-10-15
634,Ashburton,3,h,,S,Jellis,2016-04-16
635,Ashburton,3,h,,S,Marshall,2016-04-16
636,Ashburton,2,h,1445000.0,S,Jellis,2016-04-16
637,Ashburton,3,h,1600000.0,S,Noel,2016-07-16
638,Ashburton,3,h,980000.0,VB,Fletchers,2016-09-17
639,Ashburton,3,t,1300000.0,VB,Jellis,2016-09-17
640,Ashburton,3,h,,S,Fletchers,2017-03-18
641,Ashburton,4,h,,S,Fletchers,2017-03-18
642,Ashburton,2,h,,S,Marshall,2017-03-18
643,Ashburton,5,h,3510000.0,S,Jellis,2017-03-18
644,Ashburton,4,h,1730000.0,SP,hockingstuart,2016-06-18
645,Ashburton,3,h,,S,Marshall,2016-06-18
646,Ashburton,3,t,968000.0,S,Jellis,2016-06-18
647,Ashburton,3,t,900000.0,S,Jellis,2016-11-19
648,Ashburton,3,h,1570000.0,S,Buxton,2016-11-19
649,Ashburton,3,h,1500000.0,S,hockingstuart,2016-05-22
650,Ashburton,3,h,1360000.0,S,Tim,2016-05-22
651,Ashburton,5,h,2752000.0,S,Jellis,2016-08-22
652,Ashburton,4,h,,PI,Buxton/Marshall,2016-08-22
653,Ashburton,4,h,1600000.0,VB,Jellis,2016-08-22
654,Ashburton,3,h,,S,Marshall,2016-08-22
655,Ashburton,3,h,1500000.0,VB,Jellis,2016-08-22
656,Ashburton,2,h,,SP,Buxton,2016-08-22
657,Ashburton,3,h,1430000.0,S,Jellis,2016-04-23
658,Ashburton,3,h,1601000.0,S,Tim,2017-02-25
659,Ashburton,4,h,1650000.0,PI,Noel,2017-02-25
660,Ashburton,4,h,1800000.0,S,Jellis,2017-02-25
661,Ashburton,3,h,1610000.0,S,Jellis,2017-02-25
662,Ashburton,4,h,,S,Fletchers,2017-02-25
663,Ashburton,4,h,,SN,RT,2017-02-25
664,Ashburton,3,h,1830000.0,S,Jellis,2017-02-25
665,Ashburton,3,t,,SP,Marshall,2017-02-25
666,Ashburton,3,h,1415000.0,S,Buxton,2016-06-27
667,Ashburton,2,h,1440000.0,PI,Jellis,2016-06-27
668,Ashburton,4,t,1250000.0,VB,Noel,2016-11-27
669,Ashburton,3,h,1422000.0,S,Buxton,2016-11-27
670,Ashburton,5,h,1600000.0,S,Marshall,2016-11-27
671,Ashburton,4,h,1860000.0,S,Jellis,2016-11-27
672,Ashburton,3,t,1710000.0,S,Marshall,2016-11-27
673,Ashburton,3,h,,S,Marshall,2016-05-28
674,Ashburton,4,h,1790000.0,PI,hockingstuart,2016-05-28
675,Ashburton,4,h,1950000.0,S,Tim,2016-05-28
676,Ashburton,3,h,1600000.0,S,Fletchers,2016-05-28
677,Ashburton,3,h,1320000.0,PI,Marshall,2016-08-28
678,Ashburton,3,h,1650000.0,S,Marshall,2016-08-28
679,Ashburton,4,h,1280000.0,S,Fletchers,2016-07-30
680,Ashwood,3,h,,SP,Jellis,2016-09-03
681,Ashwood,2,h,995000.0,S,Tim,2016-09-03
682,Ashwood,3,t,,SN,Ray,2016-12-03
683,Ashwood,3,h,1250000.0,S,Woodards,2016-12-03
684,Ashwood,3,h,,SP,Buxton,2016-02-04
685,Ashwood,3,u,1045000.0,S,Tim,2017-03-04
686,Ashwood,4,h,1200000.0,SP,Purplebricks,2017-03-04
687,Ashwood,2,h,1075000.0,VB,Jellis,2016-06-04
688,Ashwood,4,h,,S,Jellis,2016-08-06
689,Ashwood,4,h,1500000.0,S,Fletchers,2016-08-06
690,Ashwood,3,h,1120000.0,S,Tim,2016-05-07
691,Ashwood,2,t,700000.0,S,hockingstuart,2016-11-07
692,Ashwood,3,h,761000.0,PI,Fletchers,2016-11-07
693,Ashwood,4,h,1270000.0,SP,Buxton,2016-10-08
694,Ashwood,4,h,1510000.0,S,Buxton,2016-10-08
695,Ashwood,3,h,1365000.0,S,Fletchers,2016-09-10
696,Ashwood,4,h,1100000.0,VB,Tim,2016-12-10
697,Ashwood,2,u,675000.0,S,Buxton,2016-12-10
698,Ashwood,3,h,,SP,Buxton,2016-12-10
699,Ashwood,3,h,1232800.0,S,Fletchers,2016-06-12
700,Ashwood,3,h,1170000.0,PI,Marshall,2016-11-12
701,Ashwood,3,h,,SN,Biggin,2016-11-12
702,Ashwood,4,h,1415000.0,S,Buxton,2016-08-13
703,Ashwood,2,u,690000.0,S,Ray,2016-05-14
704,Ashwood,3,h,1631000.0,S,Jellis,2016-10-15
705,Ashwood,3,h,,SN,Buxton,2016-10-15
706,Ashwood,4,h,1500000.0,S,Buxton,2016-10-15
707,Ashwood,2,t,690000.0,S,Buxton,2016-04-16
708,Ashwood,3,t,,PI,Fletchers,2016-04-16
709,Ashwood,3,h,1060000.0,S,Harcourts,2016-07-16
710,Ashwood,3,h,875000.0,PI,Woodards,2016-09-17
711,Ashwood,5,h,1529500.0,S,Buxton,2016-09-17
712,Ashwood,2,h,1250000.0,S,Jellis,2017-03-18
713,Ashwood,3,h,1200000.0,VB,Jellis,2017-03-18
714,Ashwood,4,h,,S,Buxton,2017-03-18
715,Ashwood,2,u,600000.0,S,Noel,2017-03-18
716,Ashwood,4,t,980000.0,PI,AIME,2017-03-18
717,Ashwood,3,u,,PI,Ray,2016-06-18
718,Ashwood,2,u,535000.0,S,Woodards,2016-06-18
719,Ashwood,4,t,1230000.0,S,Buxton,2016-06-18
720,Ashwood,4,h,,SP,Kay,2016-11-19
721,Ashwood,3,h,,SP,Harcourts,2016-11-19
722,Ashwood,3,h,785000.0,S,Buxton,2016-11-19
723,Ashwood,4,h,1240000.0,S,Tim,2016-11-19
724,Ashwood,3,h,,PI,Woodards,2016-05-22
725,Ashwood,2,u,700000.0,S,hockingstuart,2016-08-22
726,Ashwood,3,t,880000.0,PI,Fletchers,2016-04-23
727,Ashwood,4,h,,S,Jellis,2016-04-23
728,Ashwood,2,u,675000.0,S,Buxton,2016-09-24
729,Ashwood,4,t,,PI,Buxton,2016-09-24
730,Ashwood,4,h,1350000.0,S,Buxton,2016-09-24
731,Ashwood,2,h,1110000.0,S,Fletchers,2016-09-24
732,Ashwood,3,h,1305000.0,S,Jellis,2017-02-25
733,Ashwood,4,h,,S,Jellis,2017-02-25
734,Ashwood,3,h,855000.0,S,Noel,2017-02-25
735,Ashwood,3,h,900000.0,VB,Tim,2017-02-25
736,Ashwood,4,t,1400000.0,S,Buxton,2017-02-25
737,Ashwood,4,t,,PI,Fletchers,2016-07-26
738,Ashwood,3,t,964000.0,S,Tim,2016-06-27
739,Ashwood,3,u,,SN,Biggin,2016-11-27
740,Ashwood,3,t,900500.0,S,Jellis,2016-11-27
741,Ashwood,4,h,,SP,Fletchers,2016-11-27
742,Ashwood,4,h,,S,Fletchers,2016-05-28
743,Ashwood,5,h,,S,Jellis,2016-05-28
744,Ashwood,3,h,1200000.0,VB,Buxton,2016-05-28
745,Ashwood,3,h,,PI,Buxton,2016-08-28
746,Ashwood,3,t,830000.0,S,Barry,2016-08-28
747,Ashwood,3,h,,SN,Buxton,2016-08-28
748,Avondale Heights,4,h,1310000.0,S,Jellis,2016-09-03
749,Avondale Heights,3,h,850000.0,S,Moonee,2016-09-03
750,Avondale Heights,3,h,750000.0,SP,Moonee,2016-09-03
751,Avondale Heights,3,t,851000.0,S,Nelson,2016-12-03
752,Avondale Heights,4,h,,SP,Barry,2016-12-03
753,Avondale Heights,3,h,848000.0,S,Nelson,2017-03-04
754,Avondale Heights,4,h,806000.0,S,Moonee,2017-03-04
755,Avondale Heights,4,h,1155000.0,S,Nelson,2016-06-04
756,Avondale Heights,3,h,670000.0,VB,Nelson,2016-06-04
757,Avondale Heights,4,h,1200000.0,S,Nelson,2016-06-04
758,Avondale Heights,3,h,636000.0,S,Nelson,2016-06-04
759,Avondale Heights,3,h,655000.0,S,Nelson,2016-08-06
760,Avondale Heights,3,h,,SP,Nelson,2016-08-06
761,Avondale Heights,3,h,680000.0,S,Nelson,2016-08-06
762,Avondale Heights,3,h,,S,Nelson,2016-05-07
763,Avondale Heights,4,h,1160000.0,S,Moonee,2016-05-07
764,Avondale Heights,3,h,560000.0,SP,Moonee,2016-10-08
765,Avondale Heights,3,h,750000.0,S,Barry,2016-10-08
766,Avondale Heights,3,h,627500.0,SP,Moonee,2016-10-08
767,Avondale Heights,3,t,880000.0,S,Moonee,2016-10-08
768,Avondale Heights,3,h,825000.0,S,Brad,2016-10-08
769,Avondale Heights,4,h,1372000.0,S,Nelson,2016-10-08
770,Avondale Heights,4,h,950000.0,S,Moonee,2016-12-10
771,Avondale Heights,3,h,,SP,Brad,2016-12-10
772,Avondale Heights,4,h,1200000.0,S,Nelson,2016-12-10
773,Avondale Heights,4,h,1600000.0,PI,Nelson,2016-12-10
774,Avondale Heights,3,h,825000.0,SP,Biggin,2017-02-11
775,Avondale Heights,2,t,585000.0,S,Barry,2017-02-11
776,Avondale Heights,3,h,,S,Nelson,2016-11-12
777,Avondale Heights,4,h,1631000.0,S,Nelson,2016-05-14
778,Avondale Heights,3,h,,SP,Moonee,2016-10-15
779,Avondale Heights,3,h,650000.0,SP,Moonee,2016-10-15
780,Avondale Heights,3,h,725000.0,SP,Moonee,2016-10-15
781,Avondale Heights,3,u,665000.0,S,Brad,2016-04-16
782,Avondale Heights,3,h,560500.0,S,Nelson,2016-04-16
783,Avondale Heights,3,h,615000.0,SP,Moonee,2016-07-16
784,Avondale Heights,3,h,845000.0,S,Nelson,2016-07-16
785,Avondale Heights,3,h,585000.0,SA,Barry,2016-09-17
786,Avondale Heights,2,u,440000.0,S,Nelson,2017-03-18
787,Avondale Heights,3,h,850000.0,S,Moonee,2017-03-18
788,Avondale Heights,3,h,775000.0,S,Brad,2016-06-18
789,Avondale Heights,5,h,850000.0,SP,Moonee,2016-06-18
790,Avondale Heights,3,h,705000.0,S,Nelson,2016-05-22
791,Avondale Heights,4,h,1100000.0,VB,Brad,2016-05-22
792,Avondale Heights,3,h,710000.0,SP,Moonee,2016-05-22
793,Avondale Heights,3,h,892500.0,S,Nelson,2016-05-22
794,Avondale Heights,3,t,730000.0,VB,Barry,2016-08-22
795,Avondale Heights,3,h,790000.0,S,HAR,2016-04-23
796,Avondale Heights,3,h,695000.0,S,HAR,2016-04-23
797,Avondale Heights,4,h,855000.0,PI,Nelson,2016-04-23
798,Avondale Heights,2,h,522500.0,S,Nelson,2016-09-24
799,Avondale Heights,4,h,990000.0,S,Moonee,2016-09-24
800,Avondale Heights,4,h,680000.0,PI,Nelson,2016-09-24
801,Avondale Heights,3,u,500000.0,S,Nelson,2016-09-24
802,Avondale Heights,2,t,550000.0,SP,Moonee,2016-09-24
803,Avondale Heights,3,h,730000.0,S,Jas,2017-02-25
804,Avondale Heights,3,h,875000.0,S,Edward,2017-02-25
805,Avondale Heights,4,h,,SN,Harcourts,2017-02-25
806,Avondale Heights,3,h,850000.0,SP,Moonee,2017-02-25
807,Avondale Heights,3,h,635000.0,SP,Moonee,2016-07-26
808,Avondale Heights,4,h,762000.0,S,Nelson,2016-07-26
809,Avondale Heights,3,h,1215000.0,S,Moonee,2016-06-27
810,Avondale Heights,3,u,610000.0,SP,Moonee,2016-11-27
811,Avondale Heights,4,h,815000.0,S,Moonee,2016-11-27
812,Avondale Heights,4,h,820000.0,VB,Nelson,2016-11-27
813,Avondale Heights,2,u,411000.0,PI,Barry,2016-11-27
814,Avondale Heights,4,h,790000.0,S,Barry,2016-11-27
815,Avondale Heights,4,h,605000.0,S,Barry,2016-11-27
816,Avondale Heights,3,h,805000.0,S,Nelson,2016-11-27
817,Avondale Heights,4,h,890000.0,S,Moonee,2016-11-27
818,Avondale Heights,3,h,795000.0,S,Barry,2016-05-28
819,Avondale Heights,3,h,634000.0,S,Nelson,2016-05-28
820,Avondale Heights,3,h,642000.0,SP,Moonee,2016-08-28
821,Avondale Heights,3,h,730000.0,S,Moonee,2016-08-28
822,Avondale Heights,3,h,863000.0,S,Barry,2016-08-28
823,Avondale Heights,3,h,740000.0,SP,Moonee,2016-08-28
824,Balaclava,4,h,1819000.0,S,Gary,2016-09-03
825,Balaclava,2,u,410000.0,PI,hockingstuart,2016-12-03
826,Balaclava,3,h,,SP,Chisholm,2016-06-04
827,Balaclava,1,u,280000.0,VB,hockingstuart,2016-05-07
828,Balaclava,2,t,1015000.0,S,Gary,2016-11-07
829,Balaclava,3,h,,S,Kay,2016-09-10
830,Balaclava,1,u,438000.0,S,Beller,2016-05-14
831,Balaclava,2,u,,PN,Gary,2016-05-14
832,Balaclava,2,u,502500.0,S,Buxton,2016-10-15
833,Balaclava,2,u,520000.0,S,Gary,2016-10-15
834,Balaclava,2,u,442000.0,SP,Buxton,2016-09-17
835,Balaclava,2,t,,PI,McGrath,2017-03-18
836,Balaclava,3,h,1193000.0,S,McGrath,2016-06-18
837,Balaclava,2,u,416000.0,S,Chisholm,2016-06-18
838,Balaclava,2,u,820000.0,S,Gary,2016-11-19
839,Balaclava,2,u,474000.0,S,hockingstuart,2016-05-22
840,Balaclava,2,h,981000.0,S,Buxton,2017-02-25
841,Balaclava,3,h,1690000.0,S,McGrath,2017-02-25
842,Balaclava,3,h,,SP,McGrath,2016-07-26
843,Balaclava,2,u,540000.0,VB,McGrath,2016-06-27
844,Balaclava,3,h,1080000.0,S,Buxton,2016-06-27
845,Balaclava,1,u,500000.0,SP,Biggin,2016-11-27
846,Balaclava,2,u,497500.0,PI,hockingstuart,2016-08-28
847,Balwyn,3,t,,S,Jellis,2016-09-03
848,Balwyn,2,h,2100000.0,S,Marshall,2016-09-03
849,Balwyn,4,h,1800000.0,VB,Marshall,2016-09-03
850,Balwyn,2,t,1255000.0,S,Noel,2016-09-03
851,Balwyn,3,u,1070000.0,SA,Philip,2016-12-03
852,Balwyn,4,h,2200000.0,S,Marshall,2016-12-03
853,Balwyn,4,h,2290000.0,PI,Fletchers,2016-12-03
854,Balwyn,5,h,2570000.0,PI,RT,2016-12-03
855,Balwyn,4,h,2400000.0,VB,RW,2016-12-03
856,Balwyn,3,h,2200000.0,S,North,2016-12-03
857,Balwyn,5,h,3250000.0,PI,hockingstuart,2016-12-03
858,Balwyn,2,u,806000.0,S,Noel,2016-12-03
859,Balwyn,6,h,4000000.0,VB,Jellis,2016-12-03
860,Balwyn,2,h,1215000.0,S,Jellis,2016-12-03
861,Balwyn,5,h,2250000.0,PI,Noel,2016-12-03
862,Balwyn,1,u,450000.0,VB,MICM,2016-02-04
863,Balwyn,3,t,1400000.0,PI,Ascend,2017-03-04
864,Balwyn,4,h,,S,Jellis,2017-03-04
865,Balwyn,2,u,812000.0,S,Jellis,2017-03-04
866,Balwyn,3,h,,VB,Fletchers,2017-03-04
867,Balwyn,4,h,4260000.0,S,Marshall,2017-03-04
868,Balwyn,3,h,1140000.0,S,Nelson,2016-06-04
869,Balwyn,3,h,2330000.0,S,Marshall,2016-06-04
870,Balwyn,5,h,2800000.0,VB,Marshall,2016-06-04
871,Balwyn,4,h,,S,Marshall,2016-06-04
872,Balwyn,2,u,,S,Fletchers,2016-06-04
873,Balwyn,2,u,605000.0,S,Marshall,2016-06-04
874,Balwyn,3,h,1255000.0,PI,Noel,2016-06-04
875,Balwyn,2,h,1850000.0,VB,Fletchers,2016-08-06
876,Balwyn,2,h,,S,Fletchers,2016-08-06
877,Balwyn,4,h,,S,Marshall,2016-08-06
878,Balwyn,2,u,805000.0,S,Noel,2016-08-06
879,Balwyn,4,h,2000000.0,PI,RT,2016-05-07
880,Balwyn,3,h,,PI,RT,2016-05-07
881,Balwyn,4,h,,S,Noel,2016-05-07
882,Balwyn,3,h,700000.0,VB,Marshall,2016-05-07
883,Balwyn,4,h,2130000.0,PI,Jellis,2016-05-07
884,Balwyn,2,h,500000.0,S,Marshall,2016-05-07
885,Balwyn,3,h,2125000.0,SP,Jellis,2016-05-07
886,Balwyn,5,h,4350000.0,VB,Jellis,2016-05-07
887,Balwyn,2,h,,SP,RW,2016-11-07
888,Balwyn,2,u,648000.0,S,hockingstuart,2016-11-07
889,Balwyn,4,h,1800000.0,PI,Jellis,2016-10-08
890,Balwyn,3,h,1020000.0,VB,Marshall,2016-10-08
891,Balwyn,2,u,635000.0,S,Fletchers,2016-10-08
892,Balwyn,3,h,,S,Marshall,2016-09-10
893,Balwyn,5,h,2350000.0,S,Marshall,2016-09-10
894,Balwyn,3,t,1500000.0,PI,Noel,2016-09-10
895,Balwyn,2,h,1900000.0,VB,Marshall,2016-09-10
896,Balwyn,2,u,526000.0,S,hockingstuart,2016-09-10
897,Balwyn,1,h,390000.0,VB,Jellis,2016-09-10
898,Balwyn,3,h,,SP,Noel,2016-09-10
899,Balwyn,5,h,2950000.0,VB,Jellis,2016-12-10
900,Balwyn,3,h,905000.0,S,Kay,2016-12-10
901,Balwyn,4,h,1750000.0,PI,Ascend,2016-12-10
