suburb,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Albert Park,3.3,3206.0,1.0,1.0,0.0,81.0,54.0,1900.0,Port Phillip City Council,-37.8411,144.9497,Southern Metropolitan,3280.0,2016.3
Alphington,6.4,3078.0,3.0,2.0,1.0,174.0,122.0,2003.0,Darebin City Council,-37.7818,145.0198,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,3.0,2.0,4.0,853.0,263.0,1930.0,Darebin City Council,-37.7707,145.0318,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,3.0,2.0,2.0,208.0,,2013.0,Darebin City Council,-37.7854,145.0325,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,3.0,2.0,2.0,411.0,,,Darebin City Council,-37.7713,145.0279,Northern Metropolitan,2211.0,2017.1
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,3.0,1.0,3.0,922.0,,,Darebin City Council,-37.7812,145.0235,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,4.0,2.0,1.0,599.0,203.0,1925.0,Darebin City Council,-37.7717,145.031,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,5.0,4.0,4.0,809.0,165.0,1910.0,Darebin City Council,-37.775,145.0268,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,5.0,3.0,4.0,743.0,,1915.0,Darebin City Council,-37.7845,145.0208,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,2.0,1.0,1.0,88.0,60.0,1960.0,Darebin City Council,-37.7791,145.0306,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,2.0,2.0,3.0,155.0,140.0,2004.0,Darebin City Council,-37.7804,145.0308,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,2.0,1.0,1.0,0.0,,,Darebin City Council,-37.7773,145.0314,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,3.0,3.0,2.0,686.0,,,Darebin City Council,-37.78,145.0341,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,3.0,1.0,2.0,592.0,,,Darebin City Council,-37.7755,145.0288,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,2.0,1.0,1.0,183.0,,,Darebin City Council,-37.7747,145.0264,Northern Metropolitan,2211.0,2017.1
Alphington,6.4,3078.0,4.0,2.0,2.0,606.0,112.0,1970.0,Darebin City Council,-37.7743,145.0316,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,4.0,2.0,2.0,575.0,271.0,2008.0,Darebin City Council,-37.7723,145.0319,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,3.0,1.0,1.0,180.0,131.0,2010.0,Darebin City Council,-37.7802,145.0243,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,2.0,1.0,1.0,0.0,60.0,1960.0,Darebin City Council,-37.7773,145.0314,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,0.0,1.0,0.0,0.0,,,Darebin City Council,-37.7848,145.025,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,Darebin City Council,-37.7805,145.0262,Northern Metropolitan,2211.0,2017.1
Alphington,6.4,3078.0,,,,,,,Darebin City Council,-37.7796,145.0285,Northern Metropolitan,2211.0,2017.1
Alphington,6.4,3078.0,4.0,2.0,2.0,597.0,,,Darebin City Council,-37.7765,145.0283,Northern Metropolitan,2211.0,2017.1
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,3.0,1.0,2.0,979.0,,,Darebin City Council,-37.7792,145.029,Northern Metropolitan,2211.0,2016.2
Alphington,6.4,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,Darebin City Council,-37.7844,145.0225,Northern Metropolitan,2211.0,2016.4
Alphington,6.4,3078.0,5.0,2.0,2.0,552.0,211.0,1916.0,Darebin City Council,-37.7829,145.0337,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,3.0,0.0,0.0,597.0,,,Darebin City Council,-37.7781,145.0284,Northern Metropolitan,2211.0,2016.3
Alphington,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,Darebin City Council,-37.7719,145.0309,Northern Metropolitan,2211.0,2016.3
Altona,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay City Council,-37.87,144.825,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay City Council,-37.8721,144.8105,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay City Council,-37.8687,144.8197,Western Metropolitan,5301.0,2016.1
Altona,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay City Council,-37.8693,144.8375,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,4.0,1.0,4.0,655.0,,,Hobsons Bay City Council,-37.868,144.8154,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,Hobsons Bay City Council,-37.8681,144.819,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay City Council,-37.8702,144.8143,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,2.0,1.0,1.0,65.0,,,Hobsons Bay City Council,-37.8693,144.8171,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay City Council,-37.8616,144.8116,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,3.0,1.0,1.0,530.0,,,Hobsons Bay City Council,-37.8594,144.817,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay City Council,-37.8696,144.827,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay City Council,-37.8697,144.8249,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,2.0,2.0,280.0,,1997.0,Hobsons Bay City Council,-37.8734,144.8143,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay City Council,-37.8686,144.8182,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,4.0,2.0,2.0,695.0,,,Hobsons Bay City Council,-37.8733,144.8147,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay City Council,-37.871,144.8185,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,3.0,2.0,2.0,230.0,,,Hobsons Bay City Council,-37.8646,144.827,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,,Hobsons Bay City Council,-37.8579,144.8181,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,Hobsons Bay City Council,-37.8678,144.8384,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,2.0,1.0,1.0,0.0,,,Hobsons Bay City Council,-37.8659,144.831,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay City Council,-37.8658,144.8155,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,,Hobsons Bay City Council,-37.8698,144.816,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay City Council,-37.868,144.8286,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,3.0,1.0,4.0,625.0,,1960.0,Hobsons Bay City Council,-37.8611,144.8114,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,2.0,1.0,1.0,168.0,,,Hobsons Bay City Council,-37.8676,144.8202,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay City Council,-37.8655,144.8299,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,2.0,1.0,70.0,,,Hobsons Bay City Council,-37.868,144.8287,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay City Council,-37.8608,144.8124,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay City Council,-37.8687,144.8268,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,3.0,1.0,2.0,363.0,,,Hobsons Bay City Council,-37.8674,144.8375,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay City Council,-37.86,144.8245,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,3.0,1.0,2.0,724.0,,,Hobsons Bay City Council,-37.8672,144.817,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,2.0,0.0,265.0,,,Hobsons Bay City Council,-37.8583,144.8172,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,3.0,3.0,1.0,577.0,,,Hobsons Bay City Council,-37.8699,144.8235,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay City Council,-37.8684,144.815,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,4.0,2.0,3.0,504.0,,,Hobsons Bay City Council,-37.8677,144.8252,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,4.0,1.0,0.0,797.0,,,Hobsons Bay City Council,-37.8663,144.8387,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,3.0,1.0,2.0,181.0,,,Hobsons Bay City Council,-37.8659,144.822,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,2.0,1.0,1.0,117.0,58.0,1980.0,Hobsons Bay City Council,-37.871,144.8185,Western Metropolitan,5301.0,2017.1
Altona,13.8,3018.0,3.0,2.0,2.0,529.0,,,Hobsons Bay City Council,-37.8612,144.8247,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay City Council,-37.8653,144.8129,Western Metropolitan,5301.0,2016.4
Altona,13.8,3018.0,3.0,1.0,1.0,929.0,,,Hobsons Bay City Council,-37.8651,144.832,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay City Council,-37.868,144.8285,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,3.0,1.0,4.0,697.0,,,Hobsons Bay City Council,-37.871,144.8075,Western Metropolitan,5301.0,2016.2
Altona,13.8,3018.0,3.0,1.0,2.0,604.0,,,Hobsons Bay City Council,-37.8631,144.8195,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,4.0,2.0,3.0,532.0,,1970.0,Hobsons Bay City Council,-37.8637,144.8365,Western Metropolitan,5301.0,2016.3
Altona,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay City Council,-37.8646,144.8272,Western Metropolitan,5301.0,2016.3
Altona North,11.1,3025.0,3.0,1.0,1.0,620.0,108.0,1950.0,Hobsons Bay City Council,-37.829,144.848,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay City Council,-37.8388,144.8567,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay City Council,-37.8291,144.835,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay City Council,-37.8351,144.8529,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,3.0,1.0,3.0,655.0,,,Hobsons Bay City Council,-37.8338,144.8562,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay City Council,-37.8284,144.8355,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,1.0,3.0,540.0,,,Hobsons Bay City Council,-37.8267,144.8368,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay City Council,-37.8379,144.8583,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay City Council,-37.838,144.8555,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay City Council,-37.8294,144.8378,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay City Council,-37.8448,144.8529,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,4.0,2.0,5.0,537.0,196.0,1960.0,Hobsons Bay City Council,-37.8261,144.8391,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay City Council,-37.8449,144.85,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,2.0,1.0,1.0,252.0,,1965.0,Hobsons Bay City Council,-37.8397,144.8602,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,4.0,1.0,4.0,558.0,,,Hobsons Bay City Council,-37.8451,144.8529,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay City Council,-37.8337,144.8554,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay City Council,-37.8258,144.8523,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,4.0,1.0,4.0,851.0,,,Hobsons Bay City Council,-37.8345,144.8444,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,1.0,3.0,551.0,,,Hobsons Bay City Council,-37.8254,144.8514,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,1.0,1.0,1.0,0.0,46.0,1970.0,Hobsons Bay City Council,-37.8355,144.853,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,,Hobsons Bay City Council,-37.8327,144.8451,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,3.0,1.0,2.0,740.0,,,Hobsons Bay City Council,-37.8269,144.8455,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay City Council,-37.8391,144.8467,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay City Council,-37.8262,144.8443,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay City Council,-37.8277,144.8385,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay City Council,-37.8382,144.8649,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,3.0,1.0,4.0,715.0,,2008.0,Hobsons Bay City Council,-37.8423,144.8632,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,3.0,1.0,2.0,561.0,,,Hobsons Bay City Council,-37.8444,144.8491,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,2.0,1.0,2.0,691.0,,,Hobsons Bay City Council,-37.834,144.8553,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay City Council,-37.8318,144.8388,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,4.0,1.0,2.0,708.0,,,Hobsons Bay City Council,-37.833,144.8494,Western Metropolitan,5132.0,2017.1
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,4.0,1.0,3.0,668.0,,,Hobsons Bay City Council,-37.8262,144.8439,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,4.0,3.0,1.0,252.0,,,Hobsons Bay City Council,-37.8393,144.8568,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay City Council,-37.8375,144.8541,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,3.0,1.0,1.0,557.0,,,Hobsons Bay City Council,-37.8441,144.8505,Western Metropolitan,5132.0,2016.4
Altona North,11.1,3025.0,3.0,1.0,1.0,536.0,,,Hobsons Bay City Council,-37.8285,144.8351,Western Metropolitan,5132.0,2016.2
Altona North,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay City Council,-37.8332,144.8649,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Altona North,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0,2016.3
Armadale,6.3,3143.0,2.0,1.0,1.0,305.0,,,Stonnington City Council,-37.8573,145.0226,Southern Metropolitan,4836.0,2016.3
Armadale,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington City Council,-37.8543,145.0262,Southern Metropolitan,4836.0,2016.3
Armadale,6.3,3143.0,2.0,1.0,0.0,861.0,,,Stonnington City Council,-37.8539,145.0284,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,Stonnington City Council,-37.8552,145.016,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington City Council,-37.854,145.0135,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,3.0,2.0,2.0,588.0,168.0,1930.0,Stonnington City Council,-37.8546,145.0245,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington City Council,-37.8614,145.0274,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,1.0,1.0,0.0,0.0,,,Stonnington City Council,-37.853,145.0167,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,2016.4
Armadale,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington City Council,-37.8592,145.0182,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,4.0,2.0,1.0,211.0,,,Stonnington City Council,-37.859,145.0172,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington City Council,-37.8538,145.0127,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,2.0,1.0,1.0,183.0,,,Stonnington City Council,-37.8538,145.0123,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,Stonnington City Council,-37.8537,145.0267,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,1.0,1.0,0.0,881.0,,,Stonnington City Council,-37.8614,145.0222,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,2.0,1.0,1.0,0.0,,,Stonnington City Council,-37.8619,145.0257,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington City Council,-37.8574,145.0281,Southern Metropolitan,4836.0,2017.1
Armadale,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0,2016.2
Armadale,6.3,3143.0,2.0,1.0,1.0,0.0,65.0,1970.0,Stonnington City Council,-37.8596,145.0156,Southern Metropolitan,4836.0,2016.2
Armadale,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington City Council,-37.8552,145.016,Southern Metropolitan,4836.0,2016.2
